id,icao,hub_cost,done,yd,jd,fd
3657,WALK,54000,False,0.0,0.0,0.0
3658,WALR,54000,False,0.0,0.0,0.0
3659,WALS,54000,False,0.0,0.0,0.0
3660,WAMH,54000,False,0.0,0.0,0.0
3661,WAML,54000,False,0.0,0.0,0.0
3662,WAMM,54000,False,0.0,0.0,0.0
3663,WAMP,54000,False,0.0,0.0,0.0
3664,WAMR,54000,False,0.0,0.0,0.0
3665,WAMT,54000,False,0.0,0.0,0.0
3666,WAMW,54000,False,0.0,0.0,0.0
3667,WAON,54000,False,0.0,0.0,0.0
3668,WAPL,54000,False,0.0,0.0,0.0
3669,WARR,54000,False,0.0,0.0,0.0
3670,WASF,54000,False,0.0,0.0,0.0
3671,WASK,54000,False,0.0,0.0,0.0
3672,WASO,54000,False,0.0,0.0,0.0
3673,WASR,54000,False,0.0,0.0,0.0
3674,WAXX,54000,False,0.0,0.0,0.0
3675,WBGB,48000,False,0.0,0.0,0.0
3676,WBGG,48000,False,0.0,0.0,0.0
3677,WBGJ,48000,False,0.0,0.0,0.0
3678,WBGM,48000,False,0.0,0.0,0.0
3679,WBGR,48000,False,0.0,0.0,0.0
3680,WBGS,48000,False,0.0,0.0,0.0
3681,WBGZ,48000,False,0.0,0.0,0.0
3682,WBKD,48000,False,0.0,0.0,0.0
3683,WBKK,48000,False,0.0,0.0,0.0
3684,WBKL,48000,False,0.0,0.0,0.0
3685,WBKS,48000,False,0.0,0.0,0.0
3686,WBKW,48000,False,0.0,0.0,0.0
3687,WBMU,48000,False,0.0,0.0,0.0
3688,WBSB,213300,False,0.0,0.0,0.0
3689,WIAT,54000,False,0.0,0.0,0.0
3690,WIBB,54000,False,0.0,0.0,0.0
3691,WIBD,54000,False,0.0,0.0,0.0
3692,WICC,54000,False,0.0,0.0,0.0
3693,WIDD,54000,False,0.0,0.0,0.0
3694,WIHH,54000,False,0.0,0.0,0.0
3695,WIHL,54000,False,0.0,0.0,0.0
3696,WIII,213300,False,0.0,0.0,0.0
3697,WIMB,54000,False,0.0,0.0,0.0
3698,WIME,54000,False,0.0,0.0,0.0
3699,WIMM,54000,False,0.0,0.0,0.0
3700,WIOG,54000,False,0.0,0.0,0.0
3701,WIOK,54000,False,0.0,0.0,0.0
3702,WION,54000,False,0.0,0.0,0.0
3703,WIOO,54000,False,0.0,0.0,0.0
3704,WIOP,54000,False,0.0,0.0,0.0
3705,WIOS,54000,False,0.0,0.0,0.0
3706,WIPL,54000,False,0.0,0.0,0.0
3707,WIPP,54000,False,0.0,0.0,0.0
3708,WIPQ,54000,False,0.0,0.0,0.0
3709,WIPR,54000,False,0.0,0.0,0.0
3710,WIPT,54000,False,0.0,0.0,0.0
3711,WITL,54000,False,0.0,0.0,0.0
3712,WITT,54000,False,0.0,0.0,0.0
3713,WMBT,48000,False,0.0,0.0,0.0
3714,WMKA,48000,False,0.0,0.0,0.0
3715,WMKB,48000,False,0.0,0.0,0.0
3716,WMKC,48000,False,0.0,0.0,0.0
3717,WMKD,48000,False,0.0,0.0,0.0
3718,WMKE,48000,False,0.0,0.0,0.0
3719,WMKI,48000,False,0.0,0.0,0.0
3720,WMKJ,48000,False,0.0,0.0,0.0
3721,WMKK,237000,False,0.0,0.0,0.0
3722,WMKL,48000,False,0.0,0.0,0.0
3723,WMKM,48000,False,0.0,0.0,0.0
3724,WMKN,48000,False,0.0,0.0,0.0
3725,WMKP,48000,False,0.0,0.0,0.0
3726,WMSA,48000,False,0.0,0.0,0.0
3727,WPDB,6000,False,0.0,0.0,0.0
3728,WPDL,6000,False,0.0,0.0,0.0
3729,WPEC,213300,False,0.0,0.0,0.0
3730,WSSL,42000,False,0.0,0.0,0.0
3731,WSSS,237000,False,0.0,0.0,0.0
3732,XUBS,48000,False,0.0,0.0,0.0
3733,YABA,48000,False,0.0,0.0,0.0
3734,YAPH,48000,False,0.0,0.0,0.0
3735,YARM,48000,False,0.0,0.0,0.0
3736,YAYE,48000,False,0.0,0.0,0.0
3737,YBAR,48000,False,0.0,0.0,0.0
3738,YBAS,48000,False,0.0,0.0,0.0
3739,YBBN,48000,False,0.0,0.0,0.0
3740,YBCG,48000,False,0.0,0.0,0.0
3741,YBCK,48000,False,0.0,0.0,0.0
3742,YBCS,48000,False,0.0,0.0,0.0
3743,YBCV,48000,False,0.0,0.0,0.0
3744,YBDV,48000,False,0.0,0.0,0.0
3745,YBHI,48000,False,0.0,0.0,0.0
3746,YBHM,48000,False,0.0,0.0,0.0
3747,YBIE,48000,False,0.0,0.0,0.0
3748,YBKE,48000,False,0.0,0.0,0.0
3749,YBMA,48000,False,0.0,0.0,0.0
3750,YBMC,48000,False,0.0,0.0,0.0
3751,YBMK,48000,False,0.0,0.0,0.0
3752,YBNA,48000,False,0.0,0.0,0.0
3753,YBNS,48000,False,0.0,0.0,0.0
3754,YBOK,48000,False,0.0,0.0,0.0
3755,YBOU,48000,False,0.0,0.0,0.0
3756,YBPN,48000,False,0.0,0.0,0.0
3757,YBRK,48000,False,0.0,0.0,0.0
3758,YBRM,48000,False,0.0,0.0,0.0
3759,YBTH,48000,False,0.0,0.0,0.0
3760,YBTI,48000,False,0.0,0.0,0.0
3761,YBTL,48000,False,0.0,0.0,0.0
3762,YBTR,48000,False,0.0,0.0,0.0
3763,YBUD,48000,False,0.0,0.0,0.0
3764,YBWP,48000,False,0.0,0.0,0.0
3765,YBWW,48000,False,0.0,0.0,0.0
3766,YCAR,48000,False,0.0,0.0,0.0
3767,YCBA,48000,False,0.0,0.0,0.0
3768,YCBB,48000,False,0.0,0.0,0.0
3769,YCBP,48000,False,0.0,0.0,0.0
3770,YCCA,48000,False,0.0,0.0,0.0
3771,YCCY,48000,False,0.0,0.0,0.0
3772,YCDU,48000,False,0.0,0.0,0.0
3773,YCKN,48000,False,0.0,0.0,0.0
3774,YCMT,48000,False,0.0,0.0,0.0
3775,YCMU,48000,False,0.0,0.0,0.0
3776,YCNM,48000,False,0.0,0.0,0.0
3777,YCOE,48000,False,0.0,0.0,0.0
3778,YCOM,48000,False,0.0,0.0,0.0
3779,YCWR,48000,False,0.0,0.0,0.0
3780,YDBY,48000,False,0.0,0.0,0.0
3781,YDLQ,48000,False,0.0,0.0,0.0
3782,YDPO,48000,False,0.0,0.0,0.0
3783,YELD,48000,False,0.0,0.0,0.0
3784,YEML,48000,False,0.0,0.0,0.0
3785,YESP,48000,False,0.0,0.0,0.0
3786,YFBS,48000,False,0.0,0.0,0.0
3787,YFRT,48000,False,0.0,0.0,0.0
3788,YFTZ,48000,False,0.0,0.0,0.0
3789,YGEL,48000,False,0.0,0.0,0.0
3790,YGFN,48000,False,0.0,0.0,0.0
3791,YGLA,48000,False,0.0,0.0,0.0
3792,YGLB,48000,False,0.0,0.0,0.0
3793,YGLI,48000,False,0.0,0.0,0.0
3794,YGPT,48000,False,0.0,0.0,0.0
3795,YGTE,48000,False,0.0,0.0,0.0
3796,YGTH,48000,False,0.0,0.0,0.0
3797,YHBA,48000,False,0.0,0.0,0.0
3798,YHID,48000,False,0.0,0.0,0.0
3799,YHLC,48000,False,0.0,0.0,0.0
3800,YHML,48000,False,0.0,0.0,0.0
3801,YHOT,48000,False,0.0,0.0,0.0
3802,YHSM,48000,False,0.0,0.0,0.0
3803,YIVL,48000,False,0.0,0.0,0.0
3804,YKII,48000,False,0.0,0.0,0.0
3805,YKOW,48000,False,0.0,0.0,0.0
3806,YKSC,48000,False,0.0,0.0,0.0
3807,YLEC,48000,False,0.0,0.0,0.0
3808,YLEO,48000,False,0.0,0.0,0.0
3809,YLHR,48000,False,0.0,0.0,0.0
3810,YLIS,48000,False,0.0,0.0,0.0
3811,YLRD,48000,False,0.0,0.0,0.0
3812,YLRE,48000,False,0.0,0.0,0.0
3813,YLST,48000,False,0.0,0.0,0.0
3814,YLTV,48000,False,0.0,0.0,0.0
3815,YMAV,48000,False,0.0,0.0,0.0
3816,YMAY,48000,False,0.0,0.0,0.0
3817,YMDG,48000,False,0.0,0.0,0.0
3818,YMEK,48000,False,0.0,0.0,0.0
3819,YMEN,48000,False,0.0,0.0,0.0
3820,YMER,48000,False,0.0,0.0,0.0
3821,YMGD,48000,False,0.0,0.0,0.0
3822,YMHB,48000,False,0.0,0.0,0.0
3823,YMIA,48000,False,0.0,0.0,0.0
3824,YMLT,48000,False,0.0,0.0,0.0
3825,YMMB,48000,False,0.0,0.0,0.0
3826,YMML,48000,False,0.0,0.0,0.0
3827,YMNE,48000,False,0.0,0.0,0.0
3828,YMOG,48000,False,0.0,0.0,0.0
3829,YMOR,48000,False,0.0,0.0,0.0
3830,YMRB,48000,False,0.0,0.0,0.0
3831,YMRY,48000,False,0.0,0.0,0.0
3832,YMTG,48000,False,0.0,0.0,0.0
3833,YNAR,48000,False,0.0,0.0,0.0
3834,YNBR,48000,False,0.0,0.0,0.0
3835,YNTN,48000,False,0.0,0.0,0.0
3836,YNWN,48000,False,0.0,0.0,0.0
3837,YORG,48000,False,0.0,0.0,0.0
3838,YPAD,48000,False,0.0,0.0,0.0
3839,YPAG,48000,False,0.0,0.0,0.0
3840,YPBO,48000,False,0.0,0.0,0.0
3841,YPCC,237000,False,0.0,0.0,0.0
3842,YPDN,48000,False,0.0,0.0,0.0
3843,YPGV,48000,False,0.0,0.0,0.0
3844,YPJT,48000,False,0.0,0.0,0.0
3845,YPKA,48000,False,0.0,0.0,0.0
3846,YPKG,48000,False,0.0,0.0,0.0
3847,YPKS,48000,False,0.0,0.0,0.0
3848,YPKT,48000,False,0.0,0.0,0.0
3849,YPKU,48000,False,0.0,0.0,0.0
3850,YPLC,48000,False,0.0,0.0,0.0
3851,YPLM,48000,False,0.0,0.0,0.0
3852,YPMQ,48000,False,0.0,0.0,0.0
3853,YPOD,48000,False,0.0,0.0,0.0
3854,YPPD,48000,False,0.0,0.0,0.0
3855,YPPH,48000,False,0.0,0.0,0.0
3856,YPTN,48000,False,0.0,0.0,0.0
3857,YPXM,237000,False,0.0,0.0,0.0
3858,YQLP,48000,False,0.0,0.0,0.0
3859,YREN,48000,False,0.0,0.0,0.0
3860,YROM,48000,False,0.0,0.0,0.0
3861,YSBK,48000,False,0.0,0.0,0.0
3862,YSCB,237000,False,0.0,0.0,0.0
3863,YSCH,48000,False,0.0,0.0,0.0
3864,YSCN,48000,False,0.0,0.0,0.0
3865,YSDU,48000,False,0.0,0.0,0.0
3866,YSHK,48000,False,0.0,0.0,0.0
3867,YSHT,48000,False,0.0,0.0,0.0
3868,YSNF,213300,False,0.0,0.0,0.0
3869,YSNW,48000,False,0.0,0.0,0.0
3870,YSSY,237000,False,0.0,0.0,0.0
3871,YSTW,48000,False,0.0,0.0,0.0
3872,YSWG,48000,False,0.0,0.0,0.0
3873,YSWH,48000,False,0.0,0.0,0.0
3874,YTEF,48000,False,0.0,0.0,0.0
3875,YTEM,48000,False,0.0,0.0,0.0
3876,YTGM,48000,False,0.0,0.0,0.0
3877,YTNG,48000,False,0.0,0.0,0.0
3878,YTNK,48000,False,0.0,0.0,0.0
3879,YTRE,48000,False,0.0,0.0,0.0
3880,YWDH,48000,False,0.0,0.0,0.0
3881,YWHA,48000,False,0.0,0.0,0.0
3882,YWLG,48000,False,0.0,0.0,0.0
3883,YWLM,48000,False,0.0,0.0,0.0
3884,YWLU,48000,False,0.0,0.0,0.0
3885,YWOL,48000,False,0.0,0.0,0.0
3886,YWSL,48000,False,0.0,0.0,0.0
3887,YWTN,48000,False,0.0,0.0,0.0
3888,YWWL,48000,False,0.0,0.0,0.0
3889,YWYY,48000,False,0.0,0.0,0.0
3890,ZBAA,237000,False,0.0,0.0,0.0
3891,ZBAD,60000,False,0.0,0.0,0.0
3892,ZBCD,60000,False,0.0,0.0,0.0
3893,ZBER,60000,False,0.0,0.0,0.0
3894,ZBHD,60000,False,0.0,0.0,0.0
3895,ZBHH,60000,False,0.0,0.0,0.0
3896,ZBHZ,60000,False,0.0,0.0,0.0
3897,ZBLA,60000,False,0.0,0.0,0.0
3898,ZBLF,60000,False,0.0,0.0,0.0
3900,ZBSJ,60000,False,0.0,0.0,0.0
3901,ZBTJ,60000,False,0.0,0.0,0.0
3902,ZBYN,60000,False,0.0,0.0,0.0
3903,ZGCD,60000,False,0.0,0.0,0.0
3904,ZGGG,237000,False,0.0,0.0,0.0
3905,ZGHA,60000,False,0.0,0.0,0.0
3906,ZGHC,60000,False,0.0,0.0,0.0
3907,ZGKL,60000,False,0.0,0.0,0.0
3908,ZGNN,60000,False,0.0,0.0,0.0
3909,ZGOW,60000,False,0.0,0.0,0.0
3910,ZGSY,60000,False,0.0,0.0,0.0
3911,ZGSZ,237000,False,0.0,0.0,0.0
3912,ZHCC,60000,False,0.0,0.0,0.0
3913,ZHHH,60000,False,0.0,0.0,0.0
3914,ZJHK,60000,False,0.0,0.0,0.0
3915,ZJQH,60000,False,0.0,0.0,0.0
3916,ZJSY,60000,False,0.0,0.0,0.0
3917,ZKPY,213300,False,0.0,0.0,0.0
3918,ZLDH,60000,False,0.0,0.0,0.0
3919,ZLGM,60000,False,0.0,0.0,0.0
3920,ZLGY,60000,False,0.0,0.0,0.0
3921,ZLJQ,60000,False,0.0,0.0,0.0
3922,ZLLL,60000,False,0.0,0.0,0.0
3923,ZLLN,60000,False,0.0,0.0,0.0
3924,ZLXH,60000,False,0.0,0.0,0.0
3925,ZLXY,213300,False,0.0,0.0,0.0
3926,ZMAH,6000,False,0.0,0.0,0.0
3927,ZMAT,6000,False,0.0,0.0,0.0
3928,ZMBH,6000,False,0.0,0.0,0.0
3929,ZMBN,6000,False,0.0,0.0,0.0
3930,ZMCD,6000,False,0.0,0.0,0.0
3931,ZMDZ,6000,False,0.0,0.0,0.0
3932,ZMKD,6000,False,0.0,0.0,0.0
3933,ZMMN,6000,False,0.0,0.0,0.0
3934,ZMUB,213300,False,0.0,0.0,0.0
3935,ZPCW,60000,False,0.0,0.0,0.0
3936,ZPJH,60000,False,0.0,0.0,0.0
3937,ZPJM,60000,False,0.0,0.0,0.0
3938,ZPLX,60000,False,0.0,0.0,0.0
3939,ZPPP,237000,False,0.0,0.0,0.0
3940,ZSAM,60000,False,0.0,0.0,0.0
3941,ZSCN,60000,False,0.0,0.0,0.0
3942,ZSFZ,60000,False,0.0,0.0,0.0
3943,ZSHC,60000,False,0.0,0.0,0.0
3944,ZSJN,60000,False,0.0,0.0,0.0
3945,ZSNB,60000,False,0.0,0.0,0.0
3946,ZSNJ,60000,False,0.0,0.0,0.0
3947,ZSOF,60000,False,0.0,0.0,0.0
3948,ZSPD,213300,False,0.0,0.0,0.0
3949,ZSQD,60000,False,0.0,0.0,0.0
3950,ZSSS,237000,False,0.0,0.0,0.0
3951,ZSWH,60000,False,0.0,0.0,0.0
3952,ZSWZ,60000,False,0.0,0.0,0.0
3953,ZSXZ,60000,False,0.0,0.0,0.0
3954,ZSYA,60000,False,0.0,0.0,0.0
3955,ZSYT,60000,False,0.0,0.0,0.0
3956,ZUBD,60000,False,0.0,0.0,0.0
3957,ZUCK,60000,False,0.0,0.0,0.0
3958,ZUDC,60000,False,0.0,0.0,0.0
3959,ZUGY,60000,False,0.0,0.0,0.0
3960,ZULS,60000,False,0.0,0.0,0.0
3961,ZUMT,60000,False,0.0,0.0,0.0
3962,ZUNZ,60000,False,0.0,0.0,0.0
3963,ZUUU,213300,False,0.0,0.0,0.0
3964,ZUXC,60000,False,0.0,0.0,0.0
3965,ZWNL,60000,False,0.0,0.0,0.0
3966,ZWSC,60000,False,0.0,0.0,0.0
3967,ZWSH,60000,False,0.0,0.0,0.0
3968,ZWTN,60000,False,0.0,0.0,0.0
3969,ZWWW,60000,False,0.0,0.0,0.0
3970,ZYCC,60000,False,0.0,0.0,0.0
3971,ZYDU,60000,False,0.0,0.0,0.0
3972,ZYHB,60000,False,0.0,0.0,0.0
3973,ZYHE,60000,False,0.0,0.0,0.0
3974,ZYJM,60000,False,0.0,0.0,0.0
3975,ZYJS,60000,False,0.0,0.0,0.0
3976,ZYMD,60000,False,0.0,0.0,0.0
3977,ZYQQ,60000,False,0.0,0.0,0.0
3978,ZYSQ,60000,False,0.0,0.0,0.0
3979,ZYTL,60000,False,0.0,0.0,0.0
3980,ZYTX,60000,False,0.0,0.0,0.0
3981,ZYYJ,60000,False,0.0,0.0,0.0
3982,OPIS,189600,False,0.0,0.0,0.0
