id,name,fullname,country,continent,iata,icao,lat,lng,rwy,market,hub_cost,rwy_codes
1936,Thessaloniki,Thessaloniki Macedonia International Airport,Greece,Europe,SKG,LGTS,40.51969909667969,22.97089958190918,8005,36,30000,10/28
1937,Zakynthos Island,Zakynthos International Airport Dionysios Solomos,Greece,Europe,ZTH,LGZA,37.7509,20.8843,7310,46,30000,16/34
1938,Budapest,Budapest Liszt Ferenc International Airport,Hungary,Europe,BUD,LHBP,47.42976,19.261093,12162,84,213300,13L/31R
1939,Debrecen,Debrecen International Airport,Hungary,Europe,DEB,LHDC,47.48889923095703,21.615299224853516,8196,71,42000,05L/23R
1940,Pécs-Pogány,Pécs-Pogány Airport,Hungary,Europe,PEV,LHPP,45.990898,18.240996,4922,49,42000,16/34
1941,Sármellék,Sármellék International Airport,Hungary,Europe,SOB,LHSM,46.686391,17.159084,8202,40,42000,16/34
1942,Crotone,Crotone Airport,Italy,Europe,CRV,LIBC,38.9972,17.0802,6562,31,42000,17/35
1943,Bari,Bari Karol Wojtyła Airport,Italy,Europe,BRI,LIBD,41.138901,16.760599,9252,33,42000,07/25
1944,Foggia,Foggia Gino Lisa Airport,Italy,Europe,FOG,LIBF,41.432899,15.535,4724,45,42000,15/33
1945,Grottaglie,Taranto-Grottaglie Marcello Arlotta Airport,Italy,Europe,TAR,LIBG,40.517502,17.4032,10499,57,42000,17/35
1946,Pescara,Pescara International Airport,Italy,Europe,PSR,LIBP,42.431702,14.1811,7933,44,42000,04/22
1947,Brindisi,Brindisi – Salento Airport,Italy,Europe,BDS,LIBR,40.6576,17.947001,10000,46,42000,05/23
1948,Lamezia Terme (CZ),Lamezia Terme Airport,Italy,Europe,SUF,LICA,38.905399,16.2423,7920,69,42000,10/28
1949,Comiso,Comiso Airport,Italy,Europe,CIY,LICB,36.994601,14.607182,8070,62,42000,05/23
1950,Catania,Catania-Fontanarossa Airport,Italy,Europe,CTA,LICC,37.466801,15.0664,7989,62,42000,08/26
1951,Lampedusa,Lampedusa Airport,Italy,Europe,LMP,LICD,35.497898,12.6181,5906,50,42000,08/26
1952,Pantelleria (TP),Pantelleria Airport,Italy,Europe,PNL,LICG,36.816502,11.9689,5495,56,42000,03/21
1953,Palermo,Falcone–Borsellino Airport,Italy,Europe,PMO,LICJ,38.175999,13.091,10912,68,42000,02/20
1954,Reggio Calabria,Reggio Calabria Airport,Italy,Europe,REG,LICR,38.071201,15.6516,6549,72,42000,11/29
1955,Trapani (TP),Vincenzo Florio Airport Trapani-Birgi,Italy,Europe,TPS,LICT,37.9114,12.488,8852,38,42000,13/31
1956,Alghero,Alghero-Fertilia Airport,Italy,Europe,AHO,LIEA,40.632099,8.29077,9843,38,42000,02/20
1957,Cagliari,Cagliari Elmas Airport,Italy,Europe,CAG,LIEE,39.251499,9.05428,9196,44,42000,14/32
1958,Olbia (SS),Olbia Costa Smeralda Airport,Italy,Europe,OLB,LIEO,40.898701,9.51763,8025,44,42000,05/23
1959,Arbatax,Tortolì Airport,Italy,Europe,TTB,LIET,39.9188,9.68298,3898,59,42000,12/30
1960,Milan Malpensa,Malpensa International Airport,Italy,Europe,MXP,LIMC,45.6306,8.72811,12861,56,42000,17L/35R
1961,Bergamo,Il Caravaggio International Airport,Italy,Europe,BGY,LIME,45.673901,9.70417,9636,89,42000,10/28
1962,Torino,Turin Airport,Italy,Europe,TRN,LIMF,45.200802,7.64963,10827,36,42000,18/36
1963,Albenga (SV),Villanova D'Albenga International Airport,Italy,Europe,ALL,LIMG,44.050598,8.12743,4688,49,42000,09/27
1964,Genova,Genoa Cristoforo Colombo Airport,Italy,Europe,GOA,LIMJ,44.4133,8.8375,9564,63,42000,10/28
1965,Milan Linate,Milano Linate Airport,Italy,Europe,LIN,LIML,45.445099,9.27674,8005,60,42000,17/35
1966,Parma,Parma Airport,Italy,Europe,PMF,LIMP,44.824501,10.2964,6962,88,42000,02/20
1967,Aosta,Aosta Airport,Italy,Europe,AOT,LIMW,45.738499,7.36872,4088,45,42000,09/27
1968,Cuneo,Cuneo International Airport,Italy,Europe,CUF,LIMZ,44.547001,7.62322,6903,35,42000,03/21
1969,Bolzano,Bolzano Airport,Italy,Europe,BZO,LIPB,46.460201,11.3264,4255,45,42000,01/19
1970,Bologna,Bologna Guglielmo Marconi Airport,Italy,Europe,BLQ,LIPE,44.5354,11.2887,9186,60,42000,12/30
1971,Treviso,Treviso-Sant'Angelo Airport,Italy,Europe,TSF,LIPH,45.648399,12.1944,7941,70,42000,07/25
1972,Forlì (FC),Forlì Airport,Italy,Europe,FRL,LIPK,44.194801,12.0701,7907,56,42000,12/30
1973,Montichiari (BS),Brescia Airport,Italy,Europe,VBS,LIPO,45.428902,10.3306,9810,56,42000,14/32
1974,Trieste,Trieste–Friuli Venezia Giulia Airport,Italy,Europe,TRS,LIPQ,45.827499,13.4722,9843,36,42000,09/27
1975,Rimini,Federico Fellini International Airport,Italy,Europe,RMI,LIPR,44.020302,12.6117,9828,52,42000,13/31
1976,Padova,Padova Airport,Italy,Europe,QPA,LIPU,45.395802,11.8479,3681,88,42000,04/22
1977,Verona,Verona Villafranca Airport,Italy,Europe,VRN,LIPX,45.395699,10.8885,10064,57,42000,04/22
1978,Ancona,Ancona Falconara Airport,Italy,Europe,AOI,LIPY,43.616299,13.3623,9718,77,42000,04/22
1979,Venice,Venice Marco Polo Airport,Italy,Europe,VCE,LIPZ,45.505299,12.3519,10827,83,42000,04L/22R
1980,Siena,Siena-Ampugnano Airport,Italy,Europe,SAY,LIQS,43.256302,11.255,4570,59,42000,18/36
1981,Rome Ciampino,Ciampino–G. B. Pastine International Airport,Italy,Europe,CIA,LIRA,41.7994,12.5949,7242,37,42000,15/33
1982,Rome Leonardo d. V.,Leonardo da Vinci–Fiumicino Airport,Italy,Europe,FCO,LIRF,41.8002778,12.2388889,12795,84,213300,07/25|16L/34R
1983,Salerno,Salerno Costa d'Amalfi Airport,Italy,Europe,QSR,LIRI,40.620399,14.9113,4577,70,42000,05/23
1984,Marina  Di Campo,Marina Di Campo Airport,Italy,Europe,EBA,LIRJ,42.7603,10.2394,3114,83,42000,16/34
1985,Nápoli,Naples International Airport,Italy,Europe,NAP,LIRN,40.886002,14.2908,8622,58,42000,06/24
1986,Pisa,Pisa International Airport,Italy,Europe,PSA,LIRP,43.683899,10.3927,9820,72,42000,04L/22R
1987,Firenze,Peretola Airport,Italy,Europe,FLR,LIRQ,43.810001,11.2051,5425,31,42000,05/23
1988,Perugia,Perugia San Francesco d'Assisi – Umbria International Airport,Italy,Europe,PEG,LIRZ,43.095901,12.5132,5564,56,42000,01/19
1989,Ljubljana,Ljubljana Jože Pučnik Airport,Slovenia,Europe,LJU,LJLJ,46.223701,14.4576,10827,53,12000,12/30
1990,Maribor,Maribor Airport,Slovenia,Europe,MBX,LJMB,46.47990036010742,15.686100006103516,8202,84,12000,14/32
1991,Portoroz,Portoroz Airport,Slovenia,Europe,POW,LJPZ,45.4734001159668,13.614999771118164,3939,86,12000,15/33
1992,Uherské Hradiště,Kunovice Airport,Czechia,Europe,UHE,LKKU,49.02939987182617,17.439699172973633,6562,35,6000,02C/20|02R/20L
1993,Karlovy Vary,Karlovy Vary International Airport,Czechia,Europe,KLV,LKKV,50.202999114990234,12.914999961853027,7054,76,6000,11/29
1994,Ostrava,Ostrava Leos Janáček Airport,Czechia,Europe,OSR,LKMT,49.6963005065918,18.111099243164062,11484,36,6000,04/22
1995,Pardubice,Pardubice Airport,Czechia,Europe,PED,LKPD,50.01340103149414,15.73859977722168,8203,52,6000,09/27
1996,Prague,Václav Havel Airport Prague,Czechia,Europe,PRG,LKPR,50.1008,14.26,12189,59,237000,04/22|12/30
1997,Brno,Brno-Tuřany Airport,Czechia,Europe,BRQ,LKTB,49.15129852294922,16.694400787353516,8694,60,6000,08/26
1998,Vodochody,Vodochody Airport,Czechia,Europe,VOD,LKVO,50.216599,14.3958,8203,60,6000,10/28
1999,Tel Aviv Ben G.,Ben Gurion International Airport,Israel,Asia,TLV,LLBG,32.01139831542969,34.88669967651367,13327,33,237000,03/21|12/30
2000,Eilat Raymon,Ramon Airport,Israel,Asia,ETM,LLER,29.723694,35.011416,11811,47,24000,01/19
2001,Haifa,Haifa International Airport,Israel,Asia,HFA,LLHA,32.80939865112305,35.04309844970703,4324,56,24000,16/34
2002,Rosh Pina,Ben Ya'akov Airport,Israel,Asia,RPN,LLIB,32.98099899291992,35.5718994140625,3655,34,24000,05/23
2003,Masada,Bar Yehuda Airfield,Israel,Asia,MTZ,LLMZ,31.32819938659668,35.38859939575195,3937,32,24000,01/19
2004,Eilat Int,Ovda International Airport,Israel,Asia,VDA,LLOV,29.94029998779297,34.93579864501953,9843,81,24000,02L/20R
2005,Tel Aviv Sde,Sde Dov Airport,Israel,Asia,SDV,LLSD,32.11470031738281,34.78219985961914,5712,54,24000,03/21
2006,Luqa,Malta International Airport,Malta,Europe,MLA,LMML,35.857498,14.4775,11627,59,237000,05/23
2007,Graz,Graz Airport,Austria,Europe,GRZ,LOWG,46.9911003112793,15.439599990844727,9842,90,36000,17C/35|17R/35L
2008,Innsbruck,Innsbruck Airport,Austria,Europe,INN,LOWI,47.260201,11.344,6562,79,36000,08/26
2009,Klagenfurt am Wörthersee,Klagenfurt Airport,Austria,Europe,KLU,LOWK,46.642502,14.3377,8924,65,36000,10L/28R
2010,Linz,Linz Hörsching Airport,Austria,Europe,LNZ,LOWL,48.2332,14.1875,9843,35,36000,08/26
2011,Salzburg,Salzburg Airport,Austria,Europe,SZG,LOWS,47.793300628699996,13.0043001175,9022,48,36000,15/33
2012,Vienna,Vienna International Airport,Austria,Europe,VIE,LOWW,48.110298156738,16.569700241089,11811,78,237000,11/29
2013,Vila do Porto,Santa Maria Airport,Portugal,Europe,SMA,LPAZ,36.97140121459961,-25.17060089111328,10000,74,36000,15/33
2014,Bragança,Bragança Airport,Portugal,Europe,BGC,LPBG,41.8578,-6.70713,5600,52,36000,02/20
2015,Beja,Beja Airport / Airbase,Portugal,Europe,BYJ,LPBJ,38.078899,-7.9324,11319,47,36000,01L/19R
2016,Braga,Braga Municipal Aerodrome,Portugal,Europe,BGZ,LPBR,41.5871009827,-8.445139884949999,3117,44,36000,07/25
2017,Cascais,Cascais Airport,Portugal,Europe,CAT,LPCS,38.724998,-9.35523,3969,55,36000,17/35
2018,Santa Cruz das Flores,Flores Airport,Portugal,Europe,FLW,LPFL,39.455299377441406,-31.131399154663086,4593,36,36000,18/36
2019,Faro,Faro Airport,Portugal,Europe,FAO,LPFR,37.0144004822,-7.96590995789,8169,43,36000,10/28
2020,Santa Cruz da Graciosa,Graciosa Airport,Portugal,Europe,GRW,LPGR,39.092201232910156,-28.029800415039062,4529,67,36000,09/27
2021,Horta,Horta Airport,Portugal,Europe,HOR,LPHR,38.519901275634766,-28.715900421142578,5233,48,36000,10/28
2022,Praia da Vitória,Lajes Airport,Portugal,Europe,TER,LPLA,38.761799,-27.090799,10870,53,36000,15/33
2023,Funchal,Madeira Airport,Portugal,Europe,FNC,LPMA,32.697899,-16.7745,9110,80,36000,05/23
2024,Ponta Delgada,João Paulo II Airport,Portugal,Europe,PDL,LPPD,37.7411994934,-25.6979007721,8192,39,36000,12/30
2025,Pico Island,Pico Airport,Portugal,Europe,PIX,LPPI,38.554298,-28.441299,5725,49,36000,09/27
2026,Portimão,Portimão Airport,Portugal,Europe,PRM,LPPM,37.1493,-8.58396,2819,62,36000,11/29
2027,Porto,Francisco de Sá Carneiro Airport,Portugal,Europe,OPO,LPPR,41.2481002808,-8.68138980865,11417,62,36000,17/35
2028,Vila Baleira,Porto Santo Airport,Portugal,Europe,PXO,LPPS,33.0733985901,-16.3500003815,9861,88,36000,18/36
2029,Lisbon,Humberto Delgado Airport (Lisbon Portela Airport),Portugal,Europe,LIS,LPPT,38.7813,-9.13592,12484,52,237000,03/21
2030,Velas,São Jorge Airport,Portugal,Europe,SJZ,LPSJ,38.66550064086914,-28.175800323486328,4633,67,36000,13/31
2031,Vila Real,Vila Real Airport,Portugal,Europe,VRL,LPVR,41.2743,-7.72047,3107,37,36000,02/20
2032,Viseu,Aerodromo Goncalves Lobato (Viseu Airport),Portugal,Europe,VSE,LPVZ,40.725498,-7.88899,4015,58,36000,01/19
2033,Banja Luka,Banja Luka International Airport,Bosnia and Herzegovina,Europe,BNX,LQBK,44.94139862060547,17.297500610351562,8213,78,6000,17/35
2034,Mostar,Mostar International Airport,Bosnia and Herzegovina,Europe,OMO,LQMO,43.282901763916016,17.84589958190918,7874,72,6000,16/34
2035,Sarajevo,Sarajevo International Airport,Bosnia and Herzegovina,Europe,SJJ,LQSA,43.82460021972656,18.331499099731445,8666,57,213300,12/30
2036,Tuzla,Tuzla International Airport,Bosnia and Herzegovina,Europe,TZL,LQTZ,44.45869827270508,18.72480010986328,8152,61,6000,09/27
2037,Arad,Arad International Airport,Romania,Europe,ARW,LRAR,46.17660140991211,21.261999130249023,6562,90,24000,09/27
2038,Bacău,Bacău Airport,Romania,Europe,BCM,LRBC,46.52190017700195,26.91029930114746,8203,71,24000,16/34
2039,Baia Mare,Maramures International Airport,Romania,Europe,BAY,LRBM,47.660598,23.467252,7054,68,24000,09/27
2040,Bucharest Baneasa,Baneasa International Airport,Romania,Europe,BBU,LRBS,44.50320053100586,26.102100372314453,10499,32,213300,07/25
2041,Constanta,Mihail Kogălniceanu International Airport,Romania,Europe,CND,LRCK,44.36220169067383,28.488300323486328,11483,70,24000,18/36
2042,Cluj-Napoca,Cluj-Napoca International Airport,Romania,Europe,CLJ,LRCL,46.78519821166992,23.686199188232422,6693,32,24000,07/25
2043,Caransebes,Caransebes Airport,Romania,Europe,CSB,LRCS,45.41999816894531,22.253299713134766,6562,35,24000,11/29
2044,Craiova,Craiova Airport,Romania,Europe,CRA,LRCV,44.31809997558594,23.888599395751953,8203,53,24000,09/27
2045,Iaşi,Iaşi Airport,Romania,Europe,IAS,LRIA,47.17850112915039,27.6205997467041,5841,84,24000,15/33
2046,Oradea,Oradea International Airport,Romania,Europe,OMR,LROD,47.025299072265625,21.90250015258789,5906,44,24000,01/19
2047,Bucharest Henri Coanda,Henri Coanda International Airport,Romania,Europe,OTP,LROP,44.5711111,26.085,11484,69,237000,08L/26R
2048,Sibiu,Sibiu International Airport,Romania,Europe,SBZ,LRSB,45.78559875488281,24.091299057006836,6562,42,24000,09/27
2049,Satu Mare,Satu Mare Airport,Romania,Europe,SUJ,LRSM,47.70330047607422,22.885700225830078,8160,79,24000,01/19
2050,Suceava,Suceava Stefan cel Mare Airport,Romania,Europe,SCV,LRSV,47.6875,26.35409927368164,5906,51,24000,16/34
2051,Tulcea,Tulcea Airport,Romania,Europe,TCE,LRTC,45.0625,28.71430015563965,6517,81,24000,16/34
2052,Târgu Mures,Transilvania Târgu Mures International Airport,Romania,Europe,TGM,LRTM,46.46770095825195,24.412500381469727,6562,76,24000,07/25
2053,Timişoara,Timişoara Traian Vuia Airport,Romania,Europe,TSR,LRTR,45.809898376464844,21.337900161743164,11483,41,24000,11/29
2054,Geneva,Geneva Cointrin International Airport,Switzerland,Europe,GVA,LSGG,46.23809814453125,6.108950138092041,12795,86,42000,04/22
2055,Sion,Sion Airport,Switzerland,Europe,SIR,LSGS,46.219600677500004,7.326759815220001,6562,45,42000,07L/25R
2056,Lugano,Lugano Airport,Switzerland,Europe,LUG,LSZA,46.00429916379999,8.9105796814,4429,90,42000,01/19
2057,Bern,Bern Belp Airport,Switzerland,Europe,BRN,LSZB,46.914100647,7.497149944309999,5676,71,213300,14/32|14R/32L
2058,Grenchen,Grenchen Airport,Switzerland,Europe,ZHI,LSZG,47.181599,7.41719,3281,39,42000,06/24|06R/24L
2059,Zurich,Zürich Airport,Switzerland,Europe,ZRH,LSZH,47.464699,8.54917,12139,30,42000,10/28|16/34
2060,Altenrhein,St Gallen Altenrhein Airport,Switzerland,Europe,ACH,LSZR,47.4850006104,9.560770034789998,4921,82,42000,10/28|10R/28L
2061,Samedan,Samedan Airport,Switzerland,Europe,SMV,LSZS,46.53409957885742,9.884110450744629,5905,39,42000,03/21
2062,Ankara,Esenboğa International Airport,Turkey,Asia,ESB,LTAC,40.128101348899996,32.995098114,12303,81,213300,03L/21R
2063,Adana,Adana Airport,Turkey,Asia,ADA,LTAF,36.9822006226,35.280399322499996,9022,46,54000,05/23
2064,Afyonkarahisar,Afyon Airport,Turkey,Asia,AFY,LTAH,38.726398468,30.6011009216,12008,39,54000,13L/31R
2065,Antalya,Antalya International Airport,Turkey,Asia,AYT,LTAI,36.898701,30.800501,11155,32,54000,18C/36|18R/36L
2066,Gaziantep,Gaziantep International Airport,Turkey,Asia,GZT,LTAJ,36.9472007751,37.4786987305,9843,58,54000,10L/28R
2067,Konya,Konya Airport,Turkey,Asia,KYA,LTAN,37.979,32.561901,10984,47,54000,01L/19R
2068,Malatya,Malatya Erhaç Airport,Turkey,Asia,MLX,LTAT,38.435298919699996,38.0909996033,10990,46,54000,03/21
2069,Kayseri,Kayseri Erkilet Airport,Turkey,Asia,ASR,LTAU,38.770401001,35.4953994751,9841,35,54000,07/25
2070,Tokat,Tokat Airport,Turkey,Asia,TJK,LTAW,40.307430267333984,36.367408752441406,5298,31,54000,04/22
2071,Denizli,Çardak Airport,Turkey,Asia,DNZ,LTAY,37.7855987549,29.7012996674,9842,30,54000,06/24
2072,Istanbul Atatürk,Atatürk International Airport,Turkey,Asia,ISL,LTBA,40.976898,28.8146,9843,51,213300,05/23|17R/35L
2073,Balikesir,Balıkesir Merkez Airport,Turkey,Asia,BZI,LTBF,39.619300842285156,27.926000595092773,9810,49,54000,18/36
2074,Bandirma,Bandırma Airport,Turkey,Asia,BDM,LTBG,40.31800079345703,27.977699279785156,9865,72,54000,18/36
2075,Çanakkale,Çanakkale Airport,Turkey,Asia,CKZ,LTBH,40.1376991272,26.4267997742,5905,35,54000,04/22
2076,İzmir,Adnan Menderes International Airport,Turkey,Asia,ADB,LTBJ,38.2924003601,27.156999588,10630,66,54000,16L/34R
2077,Izmir,Çiğli Airport,Turkey,Asia,IGL,LTBL,38.513000488299994,27.010099411,9821,90,54000,17/35
2078,Topel,Cengiz Topel Airport,Turkey,Asia,KCO,LTBQ,40.73500061035156,30.08329963684082,9842,89,54000,09/27
2079,Bursa,Bursa Yenişehir Airport,Turkey,Asia,YEI,LTBR,40.2551994324,29.5625991821,9818,62,54000,07L/25R
2080,Dalaman,Dalaman International Airport,Turkey,Asia,DLM,LTBS,36.7131004333,28.7924995422,9842,60,54000,01/19
2081,Çorlu,Tekirdağ Çorlu Airport,Turkey,Europe,TEQ,LTBU,41.13819885253906,27.919099807739258,9844,31,54000,04/22
2082,Eskişehir,Anadolu Airport,Turkey,Asia,AOE,LTBY,39.809898,30.5194,8261,32,54000,09/27
2083,Elazığ,Elazığ Airport,Turkey,Asia,EZS,LTCA,38.6068992615,39.2914009094,9842,70,54000,07/25
2084,Diyarbakir,Diyarbakir Airport,Turkey,Asia,DIY,LTCC,37.893901825,40.201000213600004,11644,33,54000,16/34
2085,Erzincan,Erzincan Airport,Turkey,Asia,ERC,LTCD,39.7102012634,39.527000427199994,9842,37,54000,11/29
2086,Erzurum,Erzurum International Airport,Turkey,Asia,ERZ,LTCE,39.9565010071,41.17020034789999,12500,54,54000,05/23|08R/26L
2087,Kars,Kars Airport,Turkey,Asia,KSY,LTCF,40.562198638916016,43.1150016784668,11483,71,54000,06/24
2088,Trabzon,Trabzon International Airport,Turkey,Asia,TZX,LTCG,40.99509811401367,39.78969955444336,8661,80,54000,11/29
2089,Şanlıurfa,Şanlıurfa Airport,Turkey,Asia,SFQ,LTCH,37.09429931640625,38.84709930419922,7103,53,54000,15/33
2090,Van,Van Ferit Melen Airport,Turkey,Asia,VAN,LTCI,38.46820068359375,43.332298278808594,9022,75,54000,03/21
2091,Batman,Batman Airport,Turkey,Asia,BAL,LTCJ,37.929000854499996,41.1166000366,10000,69,54000,02/20
2092,Muş,Muş Airport,Turkey,Asia,MSR,LTCK,38.747798919677734,41.66120147705078,11649,57,54000,11/29
2093,Siirt,Siirt Airport,Turkey,Asia,SXZ,LTCL,37.97890090942383,41.84040069580078,5905,71,54000,06/24
2094,Kahramanmaraş,Kahramanmaraş Airport,Turkey,Asia,KCM,LTCN,37.5388259888,36.9535217285,7546,46,54000,08/26
2095,Agri,Ağrı Airport,Turkey,Asia,AJI,LTCO,39.654541015625,43.025978088378906,6562,75,54000,16/34
2096,Adıyaman,Adıyaman Airport,Turkey,Asia,ADF,LTCP,37.7313995361,38.4688987732,8212,37,54000,05/23
2097,Mardin,Mardin Airport,Turkey,Asia,MQM,LTCR,37.223300933800004,40.6316986084,8204,48,54000,03/21
2098,Şırnak,Şırnak Şerafettin Elçi Airport,Turkey,Asia,NKT,LTCV,37.3647,42.0582,9843,72,54000,11/29
2099,Hakkari,Hakkari Yüksekova Airport,Turkey,Asia,YKO,LTCW,37.5497,44.2381,10499,55,54000,11/29
2100,Hatay,Hatay Airport,Turkey,Asia,HTY,LTDA,36.36277771,36.282222747800006,9843,33,54000,04/22
2101,Isparta,Süleyman Demirel International Airport,Turkey,Asia,ISE,LTFC,37.8554000854,30.368400573699997,9843,35,54000,05/23
2102,Edremit,Balıkesir Körfez Airport,Turkey,Asia,EDO,LTFD,39.554599762,27.0137996674,9842,69,54000,05/23
2103,Bodrum,Milas Bodrum International Airport,Turkey,Asia,BJV,LTFE,37.25059890749999,27.6643009186,9842,32,54000,10/28
2104,Istanbul Sabiha G.,Sabiha Gökçen International Airport,Turkey,Asia,SAW,LTFJ,40.898601532,29.3092002869,9843,45,54000,06/24
2105,Gazipaşa,Gazipaşa Airport,Turkey,Asia,GZP,LTGP,36.299217,32.300598,7710,48,54000,08/26
2106,Bălți,Bălți International Airport,Moldova,Europe,BZY,LUBL,47.843056,27.777222,7245,76,12000,15/33
2107,Chişinău,Chişinău International Airport,Moldova,Europe,KIV,LUKK,46.92770004272461,28.930999755859375,11779,62,237000,08/26
2108,Ohrid,Ohrid St. Paul the Apostle Airport,Macedonia,Europe,OHD,LWOH,41.18,20.7423,8366,43,6000,02/20
2109,Skopje,Skopje Alexander the Great Airport,Macedonia,Europe,SKP,LWSK,41.961601,21.621401,8038,53,213300,16/34
2110,Gibraltar,Gibraltar Airport,Gibraltar,Europe,GIB,LXGB,36.1511993408,-5.3496599197400005,6000,31,6000,09/27
2111,Belgrade,Belgrade Nikola Tesla Airport,Serbia,Europe,BEG,LYBE,44.8184013367,20.3090991974,11155,55,213300,12/30
2112,Nis,Nis Airport,Serbia,Europe,INI,LYNI,43.337299,21.853701,8202,41,18000,11/29
2113,Podgorica,Podgorica Airport,Montenegro,Europe,TGD,LYPG,42.359402,19.2519,8202,30,237000,08/26
2114,Tivat,Tivat Airport,Montenegro,Europe,TIV,LYTV,42.404701232910156,18.72330093383789,8208,86,6000,14/32
2115,Bratislava,M. R. Štefánik Airport,Slovakia,Europe,BTS,LZIB,48.17020034790039,17.21269989013672,10466,73,237000,04/22
2116,Košice,Košice Airport,Slovakia,Europe,KSC,LZKZ,48.66310119628906,21.241100311279297,10171,88,6000,01/19
2117,Piešťany,Piešťany Airport,Slovakia,Europe,PZY,LZPP,48.62519836425781,17.828399658203125,6562,65,6000,01/19
2118,Sliač,Sliač Airport,Slovakia,Europe,SLD,LZSL,48.63779830932617,19.13409996032715,7874,79,6000,18/36
2119,Poprad,Poprad-Tatry Airport,Slovakia,Europe,TAT,LZTT,49.073600769,20.2411003113,8530,57,6000,09/27
